year,doy,totalRain,Tmax,Tmin,Tmean,Rad,Wind,RH,vpd,ET0,ET_Rain,station,vineyard,region
2022,138,0,21.6,7.8,13.4375,10.00404,1.9375,74.1625,0.5176852479139938,3.468276857992999,3.468276857992999,Blenheim,"NA",Marlborough
2022,139,4.4,19.8,10.8,15.295833333333333,5.08752,3.9499999999999997,70.70833333333333,0.5372752889535786,3.532372549558487,-0.8676274504415136,Blenheim,"NA",Marlborough
2022,140,4.8,12.1,6.7,10.129166666666666,4.82616,3.5541666666666667,73.575,0.3332038225140955,2.63520230223627,-2.16479769776373,Blenheim,"NA",Marlborough
2022,141,0,16.1,2.5,10.0625,9.718199999999998,5.170833333333333,60.958333333333336,0.5616921107653648,5.819526186174018,5.819526186174018,Blenheim,"NA",Marlborough
2022,142,0,17.7,3.8,11.3875,9.53208,3.775,60.545833333333334,0.6112144693821308,4.910359957987445,4.910359957987445,Blenheim,"NA",Marlborough
2022,143,0,16.4,3.8,9.3,9.45144,2.0166666666666666,68.84166666666667,0.4159646611897525,3.114531505994024,3.114531505994024,Blenheim,"NA",Marlborough
2022,144,0,15.9,2.4,7.1875,9.38448,2.1708333333333334,77.98333333333333,0.2883254054771313,2.805774147425555,2.805774147425555,Blenheim,"NA",Marlborough
2022,145,0,19,3.9,10.2375,9.28944,2.558333333333333,71.03333333333333,0.46002758551856093,3.523358536101784,3.523358536101784,Blenheim,"NA",Marlborough
2022,146,0.2,11,5.9,9,4.00896,1.3083333333333333,76.75,0.274816038326556,1.3520137552580314,1.1520137552580314,Blenheim,"NA",Marlborough
2022,147,0,14.7,1.6,6.345833333333333,8.9046,1.8375,82.80416666666667,0.22075960185717422,2.377053326426103,2.377053326426103,Blenheim,"NA",Marlborough
2022,148,0,17,2.4,8.4125,8.99316,2.1416666666666666,77.41666666666667,0.32217172928181004,2.8352760181676833,2.8352760181676833,Blenheim,"NA",Marlborough
2022,149,0,16.6,3.4,8.3375,8.301600000000002,1.775,76.20416666666667,0.31265856230665945,2.5018442489567247,2.5018442489567247,Blenheim,"NA",Marlborough
2022,150,8.6,11.3,5.5,8.925,1.4284799999999997,2.05,92.72083333333333,0.07797640538540099,0.5426083696503455,-8.057391630349654,Blenheim,"NA",Marlborough
2022,151,3.4000000000000004,20.2,9.5,13.920833333333333,7.83612,1.9833333333333334,84.44166666666666,0.302486888534416,2.5783323885726226,-0.8216676114273778,Blenheim,"NA",Marlborough
2022,152,14.200000000000001,17.9,11.7,14.741666666666667,5.932439999999999,2.65,78.775,0.37351083500454463,2.5540285140716326,-11.645971485928369,Blenheim,"NA",Marlborough
2022,153,6.8,14.8,9.6,12.166666666666666,2.33856,1.9166666666666665,87.49583333333334,0.18498958882111294,0.9966302318287247,-5.803369768171275,Blenheim,"NA",Marlborough
2022,154,1.6,13.5,6.4,9.279166666666667,4.06512,1.625,88.50833333333333,0.14623804856195505,1.2187102789107935,-0.38128972108920656,Blenheim,"NA",Marlborough
2022,155,0,14.2,2.7,6.833333333333333,8.79768,2.075,85.2125,0.18894598316439998,2.363953789504922,2.363953789504922,Blenheim,"NA",Marlborough
2022,156,0,10.6,2,6.258333333333333,4.05612,2.2083333333333335,86.02083333333333,0.14973865907721745,1.3247224138032558,1.3247224138032558,Blenheim,"NA",Marlborough
2022,157,0.2,18.2,9.2,13.341666666666667,8.30772,2.004166666666667,80.04166666666667,0.3429658358785456,2.769565122301168,2.5695651223011677,Blenheim,"NA",Marlborough
2022,158,1.8,17.2,8.7,12.170833333333334,4.71816,2.1291666666666664,82.55,0.2709286253557928,1.8121752052912574,0.012175205291257374,Blenheim,"NA",Marlborough
2022,159,14.4,16.3,8.1,11.366666666666667,4.9698,2.5416666666666665,85.48333333333333,0.2342502565946221,1.9017550063888633,-12.498244993611138,Blenheim,"NA",Marlborough
2022,160,6.2,14.9,7.4,10.191666666666666,5.840999999999999,2.3583333333333334,84.1125,0.21370412586842422,1.9724435275578136,-4.227556472442187,Blenheim,"NA",Marlborough
2022,161,9.2,14.6,9.7,12.145833333333334,8.38512,4.183333333333334,68.125,0.45993644769247366,4.2481322097797865,-4.951867790220213,Blenheim,"NA",Marlborough
2022,162,3.4,14.2,7.2,10.029166666666667,7.984440000000002,3.4916666666666667,75.15416666666667,0.333794890084554,3.291133994511518,-0.10886600548848202,Blenheim,"NA",Marlborough
2022,163,9.4,12.8,4.9,8.7625,2.4807600000000005,2.908333333333333,78.60416666666667,0.24576396725272504,1.5433011271329227,-7.856698872867078,Blenheim,"NA",Marlborough
2022,164,3.6,12,5.6,9.295833333333333,2.91888,4.166666666666667,69.11666666666667,0.37955173917319635,2.7872400710815315,-0.8127599289184686,Blenheim,"NA",Marlborough
2022,165,0,16.4,3.4,10.629166666666666,6.99048,4.091666666666667,63.74583333333334,0.5194808902386042,4.2291311881287585,4.2291311881287585,Blenheim,"NA",Marlborough
2022,166,0,16.1,8.4,11.929166666666667,7.82028,4.791666666666667,53.6625,0.6708629484584134,5.576240060659363,5.576240060659363,Blenheim,"NA",Marlborough
2022,167,0,15.8,3.3,10.1625,4.361400000000001,2.8666666666666667,65.27083333333333,0.46851812954079036,2.6952056297942795,2.6952056297942795,Blenheim,"NA",Marlborough
2022,168,0,11.4,5.7,9.766666666666666,2.98476,1.6125,79.68333333333334,0.2532779006031293,1.2079214553083226,1.2079214553083226,Blenheim,"NA",Marlborough
2022,169,2.2,11.6,4,7.770833333333333,3.0618,1.65,90.33333333333333,0.11560432523268846,0.9256638543927418,-1.2743361456072584,Blenheim,"NA",Marlborough
2022,170,0,12.6,2.8,7.1125,7.97004,1.5333333333333334,81.77083333333333,0.21427953473213035,2.1010265775283297,2.1010265775283297,Blenheim,"NA",Marlborough
2022,171,0.2,9.4,-0.1,5.1375,5.957999999999999,2.345833333333333,82.4125,0.18415919320450602,1.834021621050259,1.634021621050259,Blenheim,"NA",Marlborough
2022,172,0,11.7,0.2,4.358333333333333,8.0118,1.8166666666666667,80.90833333333333,0.20177959883585148,2.086479209536121,2.086479209536121,Blenheim,"NA",Marlborough
2022,173,0,12,0,4,7.2252,1.8583333333333334,85.61666666666666,0.1488816715437803,1.797611949844053,1.797611949844053,Blenheim,"NA",Marlborough
2022,174,0,12.4,0,4.15,7.7904,1.875,81.19583333333333,0.19593324446690846,2.0429966294888753,2.0429966294888753,Blenheim,"NA",Marlborough
2022,175,0,11.4,0.9,6.5,2.62728,1.9333333333333333,83.53333333333333,0.16594686876756307,1.0237109789001961,1.0237109789001961,Blenheim,"NA",Marlborough
2022,176,0,14.1,7.6,10,3.84084,1.575,94.125,0.07789841032704724,1.028938486543953,1.028938486543953,Blenheim,"NA",Marlborough
2022,177,0,16.9,5.4,9.4875,7.9254,2.0375,83.85416666666667,0.22603096484317703,2.348922645110002,2.348922645110002,Blenheim,"NA",Marlborough
2022,178,0,16.4,2.9,8.691666666666666,7.53552,2.3666666666666667,73.275,0.39516961722897825,2.8553592314236385,2.8553592314236385,Blenheim,"NA",Marlborough
2022,179,17,9.1,5.2,7.375,1.5685200000000001,1.0833333333333333,92.20416666666667,0.07698684777382815,0.4533263893402987,-16.546673610659703,Blenheim,"NA",Marlborough
2022,180,0.4,13.6,3.3,7.2125,8.55792,1.9125,86.20416666666667,0.18279066474967795,2.2660716090689244,1.8660716090689244,Blenheim,"NA",Marlborough
2022,181,0,15,1.9,7.820833333333334,6.83928,2.9916666666666667,73.97916666666667,0.35590925266740175,2.9192132357506524,2.9192132357506524,Blenheim,"NA",Marlborough
2022,182,0,12.8,5,8.733333333333333,8.03088,2.0791666666666666,69.40416666666667,0.3684064828672373,2.7310853103578676,2.7310853103578676,Blenheim,"NA",Marlborough
2022,183,0,14.2,2.8,6.8,7.90128,2.370833333333333,73.14583333333333,0.2942950202363626,2.610136565730367,2.610136565730367,Blenheim,"NA",Marlborough
2022,184,0,16.2,0.6,7.3375,8.31492,2.2958333333333334,74.09583333333333,0.347471424895578,2.825651370371097,2.825651370371097,Blenheim,"NA",Marlborough
2022,185,0,14.3,2,7.883333333333333,8.06688,2.1916666666666664,70.5625,0.34234945335591876,2.71584054012017,2.71584054012017,Blenheim,"NA",Marlborough
2022,186,0,13.8,5.9,9.379166666666666,3.3354,2.4791666666666665,68.56666666666666,0.38147930552643083,1.996722255524584,1.996722255524584,Blenheim,"NA",Marlborough
2022,187,0,12,3.6,7.245833333333334,4.4910000000000005,1.7125,82.725,0.19170813173088033,1.4080182203310458,1.4080182203310458,Blenheim,"NA",Marlborough
2022,188,0,9.8,1.3,5.3625,5.38092,1.7541666666666667,81.35416666666667,0.18618849480931512,1.5559858055268998,1.5559858055268998,Blenheim,"NA",Marlborough
2022,189,16.400000000000002,11.8,6.3,8.591666666666667,4.05,2.0208333333333335,94.15833333333333,0.06746876946979381,1.071936842790306,-15.328063157209696,Blenheim,"NA",Marlborough
2022,190,2.2,17.6,8.4,14.066666666666666,7.37352,4.770833333333333,64.2625,0.6076959397990995,4.976737252370538,2.7767372523705376,Blenheim,"NA",Marlborough
2022,191,0.6000000000000001,10,6.2,7.975,5.45724,1.8041666666666667,69.7125,0.33048624744634125,1.969983456073032,1.369983456073032,Blenheim,"NA",Marlborough
2022,192,5.6,8.8,6.2,7.625,1.63512,1.5083333333333333,80.2125,0.208684747879687,0.8046646945158191,-4.795335305484181,Blenheim,"NA",Marlborough
2022,193,67.8,12.1,9.3,10.691666666666666,1.68444,1.9916666666666667,95.875,0.053153449339905075,0.5295583528471923,-67.27044164715281,Blenheim,"NA",Marlborough
2022,194,0.2,17.6,9.4,12.883333333333333,8.64648,3.9166666666666665,68.09166666666667,0.5139971038657303,4.358903439504958,4.158903439504958,Blenheim,"NA",Marlborough
2022,195,0,13.2,3.5,8.7625,6.9516,1.8208333333333333,74.79583333333333,0.32020106329912146,2.268393546061471,2.268393546061471,Blenheim,"NA",Marlborough
2022,196,2.2,11.1,4.7,7.220833333333333,5.26932,1.5375,81.8875,0.19697142185277086,1.525275061813093,-0.6747249381869072,Blenheim,"NA",Marlborough
2022,197,0.2,11.3,1.3,5.4125,9.14184,1.675,82.90416666666667,0.18498746647993425,2.249772782110737,2.049772782110737,Blenheim,"NA",Marlborough
2022,198,0,14.3,0.4,6.9125,8.10864,3.05,71.56666666666666,0.3647793911775939,3.242655389652475,3.242655389652475,Blenheim,"NA",Marlborough
2022,199,0,14.8,10.9,13.408333333333333,3.23604,6.408333333333333,63.32083333333333,0.5719762586170706,4.99722943871685,4.99722943871685,Blenheim,"NA",Marlborough
2022,200,2.4,17.4,10.4,13.920833333333333,4.888079999999999,3.4291666666666667,74.025,0.4317021162376521,2.8668492474128313,0.4668492474128314,Blenheim,"NA",Marlborough
2022,201,1.4000000000000001,10.8,8.5,9.725,2.32452,1.1875,94.24583333333334,0.06939678205914766,0.6323140632108722,-0.7676859367891279,Blenheim,"NA",Marlborough
2022,202,10.6,12.3,4,8.554166666666667,3.3948,1.5041666666666667,76.74166666666666,0.27803818617566367,1.3047446958157358,-9.295255304184264,Blenheim,"NA",Marlborough
2022,203,0,12.6,0.3,5.320833333333333,9.77112,1.6708333333333334,77.025,0.24998990843189786,2.5129315866923405,2.5129315866923405,Blenheim,"NA",Marlborough
2022,204,0,9.9,1.8,4.9,5.859719999999999,1.7625,81.825,0.1777157565186081,1.6188289610993831,1.6188289610993831,Blenheim,"NA",Marlborough
2022,205,0,10.6,5,6.8375,5.72544,1.4958333333333333,80.11666666666666,0.21102376128329653,1.6258628567475113,1.6258628567475113,Blenheim,"NA",Marlborough
2022,206,18.4,9.8,5.4,7.9125,1.3301999999999998,1.975,89.80416666666666,0.10661260157860641,0.595421406236303,-17.804578593763697,Blenheim,"NA",Marlborough
2022,207,36.4,13.9,8,10.129166666666666,4.36536,1.6583333333333334,95.5375,0.061410160264775894,1.1221011910788126,-35.27789880892119,Blenheim,"NA",Marlborough
2022,208,1,13.5,8.2,11.029166666666667,4.56948,0.7208333333333333,95.25833333333333,0.06485101077153377,1.1123511579683245,0.11235115796832451,Blenheim,"NA",Marlborough
2022,209,3.4,15.5,7.8,10.2125,6.70608,1.5958333333333334,87.875,0.1742113984095413,1.8648703899276373,-1.5351296100723626,Blenheim,"NA",Marlborough
2022,210,0,16.3,3.8,9.541666666666666,10.06416,2.8833333333333333,75.04583333333333,0.37904238251824074,3.6116030755535777,3.6116030755535777,Blenheim,"NA",Marlborough
2022,211,38.4,9.7,3.5,6.708333333333333,2.10672,2.275,88.92916666666667,0.11245081936090331,0.8258341272704605,-37.57416587272954,Blenheim,"NA",Marlborough
2022,212,13.4,10.4,3.3,6.7875,5.2992,1.6625,86.31666666666666,0.14455411796735956,1.4398050136445704,-11.96019498635543,Blenheim,"NA",Marlborough
2022,213,0,14.9,1.3,7.241666666666666,10.98144,3.095833333333333,67.0875,0.4041502003766989,3.9875634840426804,3.9875634840426804,Blenheim,"NA",Marlborough
2022,214,0,16.6,9.4,12.983333333333334,9.2574,5.3625,60.166666666666664,0.6068651920851645,5.899054403683862,5.899054403683862,Blenheim,"NA",Marlborough
2022,215,1.4,17.7,10.4,13.804166666666667,10.94832,5.120833333333334,64.09166666666667,0.5967296352390757,6.001830722995169,4.601830722995169,Blenheim,"NA",Marlborough
2022,216,0,18.5,4,10.816666666666666,11.65824,3.058333333333333,58.75833333333333,0.6351425738116138,4.906086082476845,4.906086082476845,Blenheim,"NA",Marlborough
2022,217,0,15.2,3.3,10.645833333333334,7.39584,3.3375,62.21666666666667,0.5214052891290463,3.8170219673707257,3.8170219673707257,Blenheim,"NA",Marlborough
2022,218,8.6,16.6,13.4,14.770833333333334,2.98368,2.5083333333333333,81.04166666666667,0.32304250696044146,1.649005790812582,-6.950994209187417,Blenheim,"NA",Marlborough
2022,219,1.4,18.5,9.2,13.333333333333334,10.09728,2.7,72.90416666666667,0.46022121742030736,3.79680420329911,2.39680420329911,Blenheim,"NA",Marlborough
2022,220,1.4,9.5,6.1,7.375,3.07008,2.754166666666667,69.02083333333333,0.32044857357400164,1.9189227612255844,0.5189227612255845,Blenheim,"NA",Marlborough
2022,221,0,10.3,4.1,7.633333333333334,6.2316,2.9333333333333336,64.25416666666666,0.38075889209728275,2.864732699686682,2.864732699686682,Blenheim,"NA",Marlborough
2022,222,0,9.8,-1.4,3.5416666666666665,12.162240000000002,1.525,76.9625,0.21864697428797075,2.739775726633959,2.739775726633959,Blenheim,"NA",Marlborough
2022,223,0,11.5,-1.8,3.779166666666667,11.662920000000002,1.8583333333333334,78.19166666666666,0.22719115685393265,2.809655940810924,2.809655940810924,Blenheim,"NA",Marlborough
2022,224,0,11.2,-0.9,4.154166666666667,12.351240000000002,2.0791666666666666,78.87916666666666,0.21623416496056153,3.005590994148748,3.005590994148748,Blenheim,"NA",Marlborough
2022,225,0,12.3,0.5,5.5,12.4848,2.0458333333333334,75.99583333333334,0.26565711867164304,3.227006088692684,3.227006088692684,Blenheim,"NA",Marlborough
2022,226,0,15.5,0.5,6.6875,12.91716,2.3166666666666664,72,0.3464692594020355,3.719053589004821,3.719053589004821,Blenheim,"NA",Marlborough
2022,227,0,12.3,1.7,6.7875,6.46956,1.55,73.60833333333333,0.2808469860820155,1.9349872516700413,1.9349872516700413,Blenheim,"NA",Marlborough
2022,228,0,16.2,6.7,11.25,3.14064,1.7333333333333334,80.27083333333333,0.2913045382617768,1.3597131828356437,1.3597131828356437,Blenheim,"NA",Marlborough
2022,229,24.2,16.2,12.5,14.295833333333333,2.7432,1.5583333333333333,92.15,0.1274943298992271,0.9119469174287657,-23.288053082571235,Blenheim,"NA",Marlborough
2022,230,36.4,16.3,13,14.895833333333334,3.1316400000000004,1.4166666666666667,95.00833333333333,0.08512952409715863,0.9267298625077324,-35.473270137492264,Blenheim,"NA",Marlborough
2022,231,13.200000000000001,17.6,15.1,16.316666666666666,3.1046399999999994,2.2375,91.175,0.16778712913645466,1.2063741538510337,-11.993625846148968,Blenheim,"NA",Marlborough
2022,232,19.4,19.8,13.7,16.645833333333332,10.32696,2.3625,82.97916666666667,0.3468001861699822,3.4747996964811265,-15.925200303518873,Blenheim,"NA",Marlborough
2022,233,0.6000000000000001,17.2,12.2,14.104166666666666,5.65632,2.308333333333333,74.6,0.42340869823131155,2.4639116953660296,1.8639116953660295,Blenheim,"NA",Marlborough
2022,234,3,14,7.7,10.2125,4.79124,1.5583333333333333,85.3375,0.19344851915072214,1.4695288520711696,-1.5304711479288304,Blenheim,"NA",Marlborough
2022,235,0.2,14,8,10.641666666666667,12.224159999999998,1.1541666666666666,89.0625,0.15418740957989369,2.983694299185006,2.7836942991850058,Blenheim,"NA",Marlborough
2022,236,0,17.1,8.1,12.579166666666667,13.762800000000004,4.2625,61.125,0.6022918802985285,6.11666730636827,6.11666730636827,Blenheim,"NA",Marlborough
2022,237,2.1999999999999997,13.6,7.4,10.641666666666666,8.65656,1.5999999999999999,86.57916666666667,0.18005019354512047,2.324130105677765,0.12413010567776528,Blenheim,"NA",Marlborough
2022,238,0.2,14.1,7.6,11.0875,5.8266,2.1166666666666667,78.33333333333333,0.30545662758493813,2.139611734390893,1.939611734390893,Blenheim,"NA",Marlborough
2022,239,0,13.4,3.1,8.120833333333334,12.636,2.1166666666666667,85.27083333333333,0.18700843539744627,3.212851391813581,3.212851391813581,Blenheim,"NA",Marlborough
2022,240,0,12.4,7.9,9.65,7.7094,1.7375,77.47083333333333,0.2819884042154184,2.327942685081459,2.327942685081459,Blenheim,"NA",Marlborough
2022,241,0.2,12.1,6.2,8.908333333333333,10.85904,1.6208333333333333,78.02916666666667,0.267372406571743,2.8979298004270677,2.6979298004270675,Blenheim,"NA",Marlborough
2022,242,0,16.4,2.5,9.1375,15.59016,2.4166666666666665,69.6875,0.41618892331995216,4.612140681366551,4.612140681366551,Blenheim,"NA",Marlborough
2022,243,0,16.6,3.7,10.7125,12.8682,3.841666666666667,68.15833333333333,0.48830737294512044,5.180591449348194,5.180591449348194,Blenheim,"NA",Marlborough
2022,244,0,20.1,10.9,14.55,14.31288,3.2416666666666667,62.041666666666664,0.6673678287139586,5.700967977355789,5.700967977355789,Blenheim,"NA",Marlborough
2022,245,0,19,11,14.125,12.22308,3.745833333333333,64.41666666666667,0.5986387091603343,5.3569258891486955,5.3569258891486955,Blenheim,"NA",Marlborough
2022,246,0.2,19.3,11.4,14.979166666666668,13.96152,3.7125,64.7875,0.6399781145131964,5.866978738363369,5.666978738363369,Blenheim,"NA",Marlborough
2022,247,0,16.8,8.4,12.416666666666666,16.73712,5.279166666666667,46.55833333333333,0.8046656805495309,8.56943238000126,8.56943238000126,Blenheim,"NA",Marlborough
2022,248,0,10.3,5.9,7.633333333333334,5.15736,1.8291666666666666,79.47916666666667,0.21544076863881914,1.6411975895259816,1.6411975895259816,Blenheim,"NA",Marlborough
2022,249,0,11.5,1.9,5.9,17.29116,2.25,56.645833333333336,0.4339662548743975,4.716711998151912,4.716711998151912,Blenheim,"NA",Marlborough
2022,250,0,13.6,-1.4,5.420833333333333,17.68932,2.3541666666666665,68.1375,0.37159901797068295,4.650917951167703,4.650917951167703,Blenheim,"NA",Marlborough
2022,251,0,13,2.9,7.541666666666667,8.25588,2.0625,72.975,0.30499485946713917,2.5860483717007168,2.5860483717007168,Blenheim,"NA",Marlborough
2022,252,0,15,5.8,9.775,12.26664,1.9041666666666668,74.67083333333333,0.3293943432340848,3.475189491276049,3.475189491276049,Blenheim,"NA",Marlborough
2022,253,0.2,15.3,6.3,10.516666666666666,11.560319999999997,1.9291666666666667,80.15416666666667,0.27325737930462357,3.246927900679263,3.046927900679263,Blenheim,"NA",Marlborough
2022,254,9.8,16.3,9.2,11.466666666666667,14.8428,1.5791666666666666,85.44166666666666,0.22424456851152022,3.830312318858346,-5.969687681141655,Blenheim,"NA",Marlborough
2022,255,0.6000000000000001,14.9,9.1,11.875,8.93088,2.1791666666666667,82.45,0.26178906994306295,2.767064715072985,2.1670647150729847,Blenheim,"NA",Marlborough
2022,256,0.2,16.2,7.3,12.508333333333333,14.56092,4.666666666666667,56.3625,0.6548631696737516,6.83324319906972,6.63324319906972,Blenheim,"NA",Marlborough
2022,257,0,12.6,3.1,7.733333333333333,17.89524,2.1458333333333335,65.80416666666666,0.3945389746705812,4.788551750332918,4.788551750332918,Blenheim,"NA",Marlborough
2022,258,0,15.4,0.3,7.666666666666667,19.29384,2.1458333333333335,67.31666666666666,0.43610120402614394,5.158223113525268,5.158223113525268,Blenheim,"NA",Marlborough
2022,259,0,13.7,1.6,7.983333333333333,14.81904,2.2916666666666665,71.37083333333334,0.3306833794242582,4.101096239082843,4.101096239082843,Blenheim,"NA",Marlborough
2022,260,0,16.8,3.2,9.825,18.495,1.6625,75.07083333333334,0.3776426666303122,4.776688068303596,4.776688068303596,Blenheim,"NA",Marlborough
2022,261,0,18.4,4,11.020833333333334,17.99496,2.1708333333333334,70.625,0.48337884357528627,5.234467595207014,5.234467595207014,Blenheim,"NA",Marlborough
2022,262,1.4000000000000001,18.1,10.5,13.675,9.93888,2.3333333333333335,74.79583333333333,0.4023585061983412,3.4322582214568564,2.032258221456856,Blenheim,"NA",Marlborough
2022,263,0,19.3,7.3,13.258333333333333,17.59968,3.345833333333333,71.35416666666667,0.513041435561302,6.043730445753086,6.043730445753086,Blenheim,"NA",Marlborough
2022,264,0.2,14.8,9,11.779166666666667,8.19216,1.575,82.12916666666666,0.2576790405177841,2.3865357517358365,2.1865357517358364,Blenheim,"NA",Marlborough
2022,265,0,13.9,9,10.7125,12.852,1.925,79.44166666666666,0.27292993033369417,3.53871915265693,3.53871915265693,Blenheim,"NA",Marlborough
2022,266,8.2,13.2,7.4,10.075,3.52908,1.8458333333333334,85.50833333333333,0.1863164687423165,1.2501120629457576,-6.949887937054242,Blenheim,"NA",Marlborough
2022,267,0.2,16.4,8.4,12.383333333333333,17.03952,2.0083333333333333,87.075,0.21127812685256045,4.501343501864721,4.301343501864721,Blenheim,"NA",Marlborough
2022,268,0,15.2,9.6,11.770833333333334,17.56908,1.7875,80.51666666666667,0.2905940975869414,4.645800146721323,4.645800146721323,Blenheim,"NA",Marlborough
2022,269,0,15.6,8.5,11.166666666666666,19.368719999999996,1.9291666666666667,69.1625,0.43014772242028704,5.300999485320585,5.300999485320585,Blenheim,"NA",Marlborough
2022,270,0,19.4,7.4,13.129166666666666,16.83252,2.8125,67.52083333333333,0.580728969399821,5.717202119272514,5.717202119272514,Blenheim,"NA",Marlborough
2022,271,0.2,18.7,12.4,15.0875,13.1292,3.0833333333333335,67.53333333333333,0.5728908862974437,5.0479106439199875,4.847910643919987,Blenheim,"NA",Marlborough
2022,272,6,18.8,11.5,15.120833333333334,7.46424,1.8416666666666666,81.73333333333333,0.3335946886707526,2.515465801447292,-3.484534198552708,Blenheim,"NA",Marlborough
2022,273,11.4,10.4,7.3,8.983333333333334,7.81092,2.6791666666666667,84.28333333333333,0.17864111099979052,2.354479146387766,-9.045520853612235,Blenheim,"NA",Marlborough
2022,274,2.4,10,7.4,8.683333333333334,5.40324,2.9583333333333335,80.61666666666666,0.21692941589474143,2.061766486024881,-0.3382335139751187,Blenheim,"NA",Marlborough
2022,275,3.6,11.2,7.3,9,5.71896,1.6083333333333334,80.28333333333333,0.23147226055902692,1.7414559163016743,-1.8585440836983258,Blenheim,"NA",Marlborough
2022,276,0,12.6,5.7,9.633333333333333,9.31248,1.5625,81.04166666666667,0.24055747240407307,2.5288924972608697,2.5288924972608697,Blenheim,"NA",Marlborough
2022,277,0,16.3,3.3,11.045833333333334,22.46256,3.475,71.17083333333333,0.4461760047813155,6.878344590726703,6.878344590726703,Blenheim,"NA",Marlborough
2022,278,0,15.8,4.9,10.366666666666667,17.7822,4.270833333333333,61.19166666666667,0.5154731732807631,6.626231622479814,6.626231622479814,Blenheim,"NA",Marlborough
2022,279,0.4,12.5,1.6,6.658333333333333,23.903279999999995,2.154166666666667,55.729166666666664,0.5099071125379221,6.135648294559764,5.7356482945597635,Blenheim,"NA",Marlborough
2022,280,0,13.9,0.5,7.679166666666666,23.92668,2.525,62.325,0.45951182457499107,6.374830718562508,6.374830718562508,Blenheim,"NA",Marlborough
2022,281,0,19.7,3.3,11.375,24.767640000000004,2.783333333333333,61.65833333333333,0.6623243309869371,7.554807788397923,7.554807788397923,Blenheim,"NA",Marlborough
2022,282,0,19.3,8.6,14.1,24.43932,4.683333333333334,54.733333333333334,0.7851801267045192,9.5814934344222,9.5814934344222,Blenheim,"NA",Marlborough
2022,283,0,18.3,11.3,15.0625,21.90096,5.541666666666667,57.77916666666667,0.7463149442458938,9.525804741236891,9.525804741236891,Blenheim,"NA",Marlborough
2022,284,0,21.2,11.1,15.666666666666666,17.73648,3.0208333333333335,64.95416666666667,0.668739135472783,6.358677787217172,6.358677787217172,Blenheim,"NA",Marlborough
2022,285,0,15.1,9,11.695833333333333,16.9758,1.8375,71.44166666666666,0.41446722457762203,4.735231769097701,4.735231769097701,Blenheim,"NA",Marlborough
2022,286,0.4,13.3,6.3,10.2125,10.22328,2.029166666666667,76.5125,0.3036641122065668,3.0492615501988958,2.649261550198896,Blenheim,"NA",Marlborough
2022,287,0,13.2,6,9.183333333333334,12.59352,1.8083333333333333,75.60833333333333,0.3047581908991661,3.4241019068946423,3.4241019068946423,Blenheim,"NA",Marlborough
2022,288,0,14,8.3,10.654166666666667,14.23332,1.9333333333333333,72.7875,0.3612927238562673,4.020504253849344,4.020504253849344,Blenheim,"NA",Marlborough
2022,289,0,16.8,4.7,11.420833333333334,25.07832,2.2416666666666667,76.60833333333333,0.37787949188535036,6.647876175301438,6.647876175301438,Blenheim,"NA",Marlborough
2022,290,0,19.6,7,12.770833333333334,23.56632,2.5041666666666664,74.8625,0.4495766948980398,6.723921909380347,6.723921909380347,Blenheim,"NA",Marlborough
2022,291,0,21.5,8,14.208333333333334,20.3112,3.033333333333333,56.74166666666667,0.8343897405188272,7.341676077727754,7.341676077727754,Blenheim,"NA",Marlborough
2022,292,0,17.6,7.6,12.829166666666667,25.45632,2.816666666666667,62.75833333333333,0.6063978342788333,7.704365058259058,7.704365058259058,Blenheim,"NA",Marlborough
2022,293,0,22.2,8.8,15.866666666666667,25.52544,5.283333333333333,42.108333333333334,1.1368354843400275,11.78337697475983,11.78337697475983,Blenheim,"NA",Marlborough
2022,294,0,15.8,8.1,11.395833333333334,22.747319999999995,2.0625,58.916666666666664,0.5796339771666917,6.396824561824817,6.396824561824817,Blenheim,"NA",Marlborough
2022,295,0,14.7,5,10.425,26.34948,1.9291666666666667,70.225,0.4133890155649356,6.712894357655073,6.712894357655073,Blenheim,"NA",Marlborough
2022,296,0,24.4,7.4,15.6625,27.05796,2.9583333333333335,59.75,0.9042433521461399,9.02382558185546,9.02382558185546,Blenheim,"NA",Marlborough
2022,297,0,23.9,11.2,16.708333333333332,21.69828,4.016666666666667,46.38333333333333,1.0992344993779974,9.339887076280034,9.339887076280034,Blenheim,"NA",Marlborough
2022,298,0.2,11.2,5.7,9.516666666666667,7.9398,1.8541666666666667,71.66666666666667,0.34365141113937653,2.5548027062142116,2.3548027062142114,Blenheim,"NA",Marlborough
2022,299,0,22,4.4,14.2375,24.45156,3.970833333333333,63.2875,0.7905812612879636,8.986620038744187,8.986620038744187,Blenheim,"NA",Marlborough
2022,300,0,18.7,10.1,14.970833333333333,23.843159999999997,2.4625,67.025,0.584649420426965,7.213564161688379,7.213564161688379,Blenheim,"NA",Marlborough
2022,301,0.4,20.9,12.8,16.575,9.2592,2.033333333333333,76.75,0.4689984285839328,3.300059900579391,2.9000599005793912,Blenheim,"NA",Marlborough
2022,302,9.4,21.8,15.8,18.241666666666667,15.22044,2.375,83.75833333333334,0.3668392299148139,4.827550655804336,-4.572449344195665,Blenheim,"NA",Marlborough
